name,Happiness/Sadness,Hopeful/Uncertainty,Secure/Insecure,assignedLands,contractor,cropSize,currentActivity,currentDay,currentPeasantLeisureType,currentSeason,daysToWorkForOther,farm,health,initialHealth,initialMoney,internalCurrentDate,loanAmountToPay,money,newDay,peasantFamilyAffinity,peasantFamilyHelper,peasantFamilyLandAlias,peasantFamilyMinimalVital,peasantFriendsAffinity,peasantKind,peasantLeisureAffinity,pesticidesAvailable,purpose,rainfallConditions,robberyAccount,seeds,timeLeftOnDay,toPay,tools,totalHarvestedWeight,waterAvailable
PeasantFamily_28,0.99039996,0.9302,0.9302,"[{'farmName': 'farm_12_large', 'landName': 'land_275', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_272', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_294', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_293', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_274', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_273', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_295', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_292', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_313', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_312', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_315', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_12_large', 'landName': 'land_314', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,92,84,2028198,01/01/2023,0,2238198,True,0.6453359216517148,,farm_12_large,10000,0.4609542297512249,StablePeasant,0.36876338380097995,0,farmer,normal,0,781,24,0,10,9964.468534932827,1921
PeasantFamily_22,0.99009997,0.9700999,0.9700999,"[{'farmName': 'farm_4_large', 'landName': 'land_135', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_95', 'elapsedWorkTime': 48, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_96', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_97', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_98', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_118', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_115', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_137', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_136', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_117', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_116', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_4_large', 'landName': 'land_138', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,108,2389382,01/01/2023,0,3170382,True,0.7602580743542262,,farm_4_large,10000,0.5430414816815902,StablePeasant,0.43443318534527214,0,farmer,normal,0,966,24,0,10,9557.56956471856,2086
PeasantFamily_73,0.99029994,0.9303,0.9303,"[{'farmName': 'farm_30_medium', 'landName': 'land_62', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_30_medium', 'landName': 'land_41', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_30_medium', 'landName': 'land_42', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_30_medium', 'landName': 'land_61', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,92,84,2027499,01/01/2023,0,3130499,True,0.6451135341123695,,farm_30_medium,10000,0.46079538150883537,StablePeasant,0.3686363052070683,0,farmer,normal,0,801,24,0,10,10296.236887830159,1921
PeasantFamily_54,0.99009997,0.9700999,0.9700999,"[{'farmName': 'farm_7_large', 'landName': 'land_122', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_121', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_102', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_124', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_101', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_123', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_84', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_81', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_82', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_83', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_104', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_7_large', 'landName': 'land_103', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,109,2403609,01/01/2023,0,167609,True,0.7647848376545076,,farm_7_large,10000,0.546274884038934,StablePeasant,0.4370199072311472,0,farmer,normal,0,992,24,0,10,5239.865294996602,322
PeasantFamily_4,0.99029994,0.9499999,0.9499999,"[{'farmName': 'farm_29_medium', 'landName': 'land_154', 'elapsedWorkTime': 8, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_173', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_153', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_29_medium', 'landName': 'land_174', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,95,90,2103965,01/01/2023,0,2893965,True,0.669443651374629,,farm_29_medium,10000,0.4781740366961636,StablePeasant,0.3825392293569309,0,farmer,normal,0,836,24,0,10,9641.779871985354,1956
PeasantFamily_15,0.9898,0.9698,0.9698,"[{'farmName': 'farm_9_large', 'landName': 'land_265', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_287', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_286', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_267', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_266', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_288', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_285', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_306', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_305', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_308', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_307', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_9_large', 'landName': 'land_268', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,109,2403809,01/01/2023,0,1959809,True,0.7648483482889775,,farm_9_large,10000,0.5463202487778411,StablePeasant,0.43705619902227294,0,farmer,normal,0,972,24,0,10,8287.694830384755,22
PeasantFamily_48,0.9903,0.93020004,0.93020004,"[{'farmName': 'farm_21_medium', 'landName': 'land_199', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_220', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_200', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_21_medium', 'landName': 'land_219', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,96,92,2123147,01/01/2023,0,1451147,True,0.6755468149621904,,farm_21_medium,10000,0.48253343925870745,StablePeasant,0.38602675140696596,0,farmer,normal,0,885,24,0,10,5958.398048984823,1965
PeasantFamily_9,0.9903,0.97040004,0.97040004,"[{'farmName': 'farm_10_large', 'landName': 'land_264', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_261', 'elapsedWorkTime': 16, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_283', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_282', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_263', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_262', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_284', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_281', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_302', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_301', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_304', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_10_large', 'landName': 'land_303', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,90,81,1990434,01/01/2023,0,753434,True,0.6333200404719783,,farm_10_large,10000,0.45237145747998453,StablePeasant,0.36189716598398763,0,farmer,normal,0,784,24,0,10,7708.798210218019,1904
PeasantFamily_50,0.9903,0.9699,0.9699,"[{'farmName': 'farm_6_large', 'landName': 'land_232', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_231', 'elapsedWorkTime': 24, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_212', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_234', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_211', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_233', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_194', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_191', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_193', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_192', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_214', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_6_large', 'landName': 'land_213', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,96,93,2132946,01/01/2023,0,1720946,True,0.6786647992285574,,farm_6_large,10000,0.484760570877541,StablePeasant,0.3878084567020328,0,farmer,normal,0,869,24,0,10,7201.20549735373,1969
PeasantFamily_38,0.99029994,0.9301999,0.9301999,"[{'farmName': 'farm_62_small', 'landName': 'land_76', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_62_small', 'landName': 'land_60', 'elapsedWorkTime': 40, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,103,2267915,01/01/2023,0,1929915,True,0.7216095877539062,,farm_62_small,10000,0.5154354198242187,StablePeasant,0.41234833585937497,0,farmer,normal,0,990,24,0,10,5904.895464065272,2030
PeasantFamily_71,0.99009997,0.9701,0.9701,"[{'farmName': 'farm_36_medium', 'landName': 'land_360', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_340', 'elapsedWorkTime': 32, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_339', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_36_medium', 'landName': 'land_359', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,0,NONE,366,NONE,NONE,0,True,98,96,2162231,01/01/2023,0,1730231,True,0.6879828306840066,,farm_36_medium,10000,0.4914163076314333,StablePeasant,0.39313304610514666,0,farmer,normal,0,862,24,0,10,7970.413390221535,1982
PeasantFamily_69,0.9902,0.9702,0.9702,"[{'farmName': 'farm_5_large', 'landName': 'land_198', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_195', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_197', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_196', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_218', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_217', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_236', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_235', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_216', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_238', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_215', 'elapsedWorkTime': 0, 'kind': 'land', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}, {'farmName': 'farm_5_large', 'landName': 'land_237', 'elapsedWorkTime': 0, 'kind': 'water', 'currentSeason': 'NONE', 'processing': False, 'used': False, 'currentCropCareType': 'NONE', 'totalRequiredTime': 56}]",,1,NONE,366,NONE,NONE,0,True,100,104,2309533,01/01/2023,0,1568533,True,0.7348514188057419,,farm_5_large,10000,0.5248938705755299,StablePeasant,0.41991509646042396,0,farmer,normal,0,929,24,0,10,8676.220817052235,2049
